NOTE! Installing ujson may make loading annotations faster.
Using device: cuda:0
Using math SDPA backend for higher-order gradient compatibility.
Loading COCO dataset...
Loading annotations into memory...
Done (t=8.81s)
Creating index...
index created!
Loading annotations into memory...
Done (t=0.37s)
Creating index...
index created!
Train samples: 117266, Val samples: 4952
Epoch 4, Batch 3400/3665: Loss=3.7710
Epoch 4, Batch 3450/3665: Loss=3.4892
Epoch 4, Batch 3500/3665: Loss=3.4535
Epoch 4, Batch 3550/3665: Loss=3.7989
Epoch 4, Batch 3600/3665: Loss=3.7761
Epoch 4, Batch 3650/3665: Loss=3.8747
Epoch 4 | Train Loss: 3.6993 | Test Accuracy: 19.22%
Epoch 5, Batch 0/3665: Loss=3.8940
Epoch 5, Batch 50/3665: Loss=3.8506
Epoch 5, Batch 100/3665: Loss=3.9013
Epoch 5, Batch 150/3665: Loss=3.8926
Epoch 5, Batch 200/3665: Loss=3.6796
Epoch 5, Batch 250/3665: Loss=3.3236
Epoch 5, Batch 300/3665: Loss=3.8412
Epoch 5, Batch 350/3665: Loss=3.7508
Epoch 5, Batch 400/3665: Loss=3.9302
Epoch 5, Batch 450/3665: Loss=3.8911
Epoch 5, Batch 500/3665: Loss=3.5810
Epoch 5, Batch 550/3665: Loss=3.5095
Epoch 5, Batch 600/3665: Loss=3.8161
Epoch 5, Batch 650/3665: Loss=4.0038
Epoch 5, Batch 700/3665: Loss=3.5936
Epoch 5, Batch 750/3665: Loss=3.7679
Epoch 5, Batch 800/3665: Loss=3.6976
Epoch 5, Batch 850/3665: Loss=3.9545
Epoch 5, Batch 900/3665: Loss=3.3241
Epoch 5, Batch 950/3665: Loss=3.6706
Epoch 5, Batch 1000/3665: Loss=3.8057
Epoch 5, Batch 1050/3665: Loss=3.5385
Epoch 5, Batch 1100/3665: Loss=3.5748
Epoch 5, Batch 1150/3665: Loss=3.9731
Epoch 5, Batch 1200/3665: Loss=4.0490
Epoch 5, Batch 1250/3665: Loss=3.4294
Epoch 5, Batch 1300/3665: Loss=3.3080
Epoch 5, Batch 1350/3665: Loss=3.7171
Epoch 5, Batch 1400/3665: Loss=3.8082
Epoch 5, Batch 1450/3665: Loss=3.3647
Epoch 5, Batch 1500/3665: Loss=3.6723
Epoch 5, Batch 1550/3665: Loss=3.8388
Epoch 5, Batch 1600/3665: Loss=3.6255
Epoch 5, Batch 1650/3665: Loss=3.2752
Epoch 5, Batch 1700/3665: Loss=4.1435
Epoch 5, Batch 1750/3665: Loss=3.4864
Epoch 5, Batch 1800/3665: Loss=3.4398
Epoch 5, Batch 1850/3665: Loss=3.7126
Epoch 5, Batch 1900/3665: Loss=3.6829
Epoch 5, Batch 1950/3665: Loss=3.9563
Epoch 5, Batch 2000/3665: Loss=3.5859
Epoch 5, Batch 2050/3665: Loss=3.6291
Epoch 5, Batch 2100/3665: Loss=3.8059
Epoch 5, Batch 2150/3665: Loss=3.6207
Epoch 5, Batch 2200/3665: Loss=3.9628
Epoch 5, Batch 2250/3665: Loss=3.9229
Epoch 5, Batch 2300/3665: Loss=3.7781
Epoch 5, Batch 2350/3665: Loss=3.4505
Epoch 5, Batch 2400/3665: Loss=3.5268
Epoch 5, Batch 2450/3665: Loss=4.1854
Epoch 5, Batch 2500/3665: Loss=3.5038
Epoch 5, Batch 2550/3665: Loss=4.0261
Epoch 5, Batch 2600/3665: Loss=3.8491
Epoch 5, Batch 2650/3665: Loss=4.0068
Epoch 5, Batch 2700/3665: Loss=3.8467
Epoch 5, Batch 2750/3665: Loss=3.8409
Epoch 5, Batch 2800/3665: Loss=3.8467
Epoch 5, Batch 2850/3665: Loss=3.9711
Epoch 5, Batch 2900/3665: Loss=3.7784
Epoch 5, Batch 2950/3665: Loss=3.8302
Epoch 5, Batch 3000/3665: Loss=3.6319
Epoch 5, Batch 3050/3665: Loss=3.4116
Epoch 5, Batch 3100/3665: Loss=3.4869
Epoch 5, Batch 3150/3665: Loss=3.7713
Epoch 5, Batch 3200/3665: Loss=3.5616
Epoch 5, Batch 3250/3665: Loss=3.9674
Epoch 5, Batch 3300/3665: Loss=3.5494
Epoch 5, Batch 3350/3665: Loss=3.7703
Epoch 5, Batch 3400/3665: Loss=3.8043
Epoch 5, Batch 3450/3665: Loss=3.6671
Epoch 5, Batch 3500/3665: Loss=3.7853
Epoch 5, Batch 3550/3665: Loss=3.7756
Epoch 5, Batch 3600/3665: Loss=3.4045
Epoch 5, Batch 3650/3665: Loss=3.8801
Epoch 5 | Train Loss: 3.7120 | Test Accuracy: 19.24%
Epoch 6, Batch 0/3665: Loss=3.6325
Epoch 6, Batch 50/3665: Loss=3.4735
Epoch 6, Batch 100/3665: Loss=3.7645
Epoch 6, Batch 150/3665: Loss=3.5833
Epoch 6, Batch 200/3665: Loss=3.6600
Epoch 6, Batch 250/3665: Loss=3.2859
Epoch 6, Batch 300/3665: Loss=3.9425
Epoch 6, Batch 350/3665: Loss=3.4250
Epoch 6, Batch 400/3665: Loss=3.3150
Epoch 6, Batch 450/3665: Loss=3.6953
Epoch 6, Batch 500/3665: Loss=3.3927
Epoch 6, Batch 550/3665: Loss=4.1495
Epoch 6, Batch 600/3665: Loss=3.7197
Epoch 6, Batch 650/3665: Loss=3.2802
Epoch 6, Batch 700/3665: Loss=3.8110
Epoch 6, Batch 750/3665: Loss=3.8630
Epoch 6, Batch 800/3665: Loss=3.5373
Epoch 6, Batch 850/3665: Loss=3.7194
Epoch 6, Batch 900/3665: Loss=3.7147
Epoch 6, Batch 950/3665: Loss=3.6350
Epoch 6, Batch 1000/3665: Loss=3.4894
Epoch 6, Batch 1050/3665: Loss=3.7240
Epoch 6, Batch 1100/3665: Loss=3.7539
Epoch 6, Batch 1150/3665: Loss=3.5124
Epoch 6, Batch 1200/3665: Loss=4.2158
Epoch 6, Batch 1250/3665: Loss=4.0921
Epoch 6, Batch 1300/3665: Loss=3.5123
Epoch 6, Batch 1350/3665: Loss=3.7298
Epoch 6, Batch 1400/3665: Loss=3.7767
Epoch 6, Batch 1450/3665: Loss=3.4483
Epoch 6, Batch 1500/3665: Loss=3.7202
Epoch 6, Batch 1550/3665: Loss=4.0282
Epoch 6, Batch 1600/3665: Loss=3.6826
Epoch 6, Batch 1650/3665: Loss=4.2322
Epoch 6, Batch 1700/3665: Loss=3.7426
Epoch 6, Batch 1750/3665: Loss=3.6993
Epoch 6, Batch 1800/3665: Loss=3.6136
Epoch 6, Batch 1850/3665: Loss=3.8974
Epoch 6, Batch 1900/3665: Loss=4.1660
Epoch 6, Batch 1950/3665: Loss=3.1077
Epoch 6, Batch 2000/3665: Loss=3.4007
Epoch 6, Batch 2050/3665: Loss=3.5196
Epoch 6, Batch 2100/3665: Loss=3.6402
Epoch 6, Batch 2150/3665: Loss=3.6760
Epoch 6, Batch 2200/3665: Loss=3.2913
Epoch 6, Batch 2250/3665: Loss=3.7069
Epoch 6, Batch 2300/3665: Loss=3.6266
Epoch 6, Batch 2350/3665: Loss=3.3780
Epoch 6, Batch 2400/3665: Loss=3.7123
Epoch 6, Batch 2450/3665: Loss=3.7705
Epoch 6, Batch 2500/3665: Loss=3.2961
Epoch 6, Batch 2550/3665: Loss=3.7350
Epoch 6, Batch 2600/3665: Loss=3.5533
Epoch 6, Batch 2650/3665: Loss=3.9466
Epoch 6, Batch 2700/3665: Loss=3.6910
Epoch 6, Batch 2750/3665: Loss=3.3101
Epoch 6, Batch 2800/3665: Loss=3.7863
Epoch 6, Batch 2850/3665: Loss=3.5743
Epoch 6, Batch 2900/3665: Loss=3.8023
Epoch 6, Batch 2950/3665: Loss=4.0149
Epoch 6, Batch 3000/3665: Loss=3.3844
Epoch 6, Batch 3050/3665: Loss=3.8007
Epoch 6, Batch 3100/3665: Loss=3.8001
Epoch 6, Batch 3150/3665: Loss=3.3227
Epoch 6, Batch 3200/3665: Loss=3.5781
Epoch 6, Batch 3250/3665: Loss=3.4480
Epoch 6, Batch 3300/3665: Loss=5.2062
Epoch 6, Batch 3350/3665: Loss=3.6060
Epoch 6, Batch 3400/3665: Loss=3.8752
Epoch 6, Batch 3450/3665: Loss=3.7776
Epoch 6, Batch 3500/3665: Loss=4.0241
Epoch 6, Batch 3550/3665: Loss=3.6516
Epoch 6, Batch 3600/3665: Loss=3.9191
Epoch 6, Batch 3650/3665: Loss=3.6718
Epoch 6 | Train Loss: 4.0316 | Test Accuracy: 19.20%
Epoch 7, Batch 0/3665: Loss=3.5832
Epoch 7, Batch 50/3665: Loss=3.6285
Epoch 7, Batch 100/3665: Loss=3.7097
Epoch 7, Batch 150/3665: Loss=3.5917
Epoch 7, Batch 200/3665: Loss=3.5212
Epoch 7, Batch 250/3665: Loss=3.8635
Epoch 7, Batch 300/3665: Loss=3.8542
Epoch 7, Batch 350/3665: Loss=3.9964
Epoch 7, Batch 400/3665: Loss=3.9038
Epoch 7, Batch 450/3665: Loss=4.0982
Epoch 7, Batch 500/3665: Loss=3.4076
Epoch 7, Batch 550/3665: Loss=3.5107
Epoch 7, Batch 600/3665: Loss=3.9725
Epoch 7, Batch 650/3665: Loss=3.6062
Epoch 7, Batch 700/3665: Loss=3.4097
Epoch 7, Batch 750/3665: Loss=3.4554
Epoch 7, Batch 800/3665: Loss=3.9340
Epoch 7, Batch 850/3665: Loss=3.7865
Epoch 7, Batch 900/3665: Loss=3.6067
Epoch 7, Batch 950/3665: Loss=4.1790
Epoch 7, Batch 1000/3665: Loss=3.4803
Epoch 7, Batch 1050/3665: Loss=3.6493
Epoch 7, Batch 1100/3665: Loss=3.7645
Epoch 7, Batch 1150/3665: Loss=3.5426
Epoch 7, Batch 1200/3665: Loss=3.3594
Epoch 7, Batch 1250/3665: Loss=3.3674
Epoch 7, Batch 1300/3665: Loss=3.7869
Epoch 7, Batch 1350/3665: Loss=3.7052
Epoch 7, Batch 1400/3665: Loss=3.7101
Epoch 7, Batch 1450/3665: Loss=3.9302
Epoch 7, Batch 1500/3665: Loss=3.2969
Epoch 7, Batch 1550/3665: Loss=3.7437
Epoch 7, Batch 1600/3665: Loss=4.0255
Epoch 7, Batch 1650/3665: Loss=3.4517
Epoch 7, Batch 1700/3665: Loss=3.5186
Epoch 7, Batch 1750/3665: Loss=3.8252
Epoch 7, Batch 1800/3665: Loss=3.5502
Epoch 7, Batch 1850/3665: Loss=4.0675
Epoch 7, Batch 1900/3665: Loss=3.7593
Epoch 7, Batch 1950/3665: Loss=3.6601
Epoch 7, Batch 2000/3665: Loss=3.5635
Epoch 7, Batch 2050/3665: Loss=3.7489
Epoch 7, Batch 2100/3665: Loss=3.5923
Epoch 7, Batch 2150/3665: Loss=3.5433
Epoch 7, Batch 2200/3665: Loss=3.7910
Epoch 7, Batch 2250/3665: Loss=3.9590
Epoch 7, Batch 2300/3665: Loss=3.4078
Epoch 7, Batch 2350/3665: Loss=3.8007
Epoch 7, Batch 2400/3665: Loss=3.4472
Epoch 7, Batch 2450/3665: Loss=4.1404
Epoch 7, Batch 2500/3665: Loss=3.6046
Epoch 7, Batch 2550/3665: Loss=3.7013
Epoch 7, Batch 2600/3665: Loss=3.9124
Epoch 7, Batch 2650/3665: Loss=3.8737
Epoch 7, Batch 2700/3665: Loss=3.6660
Epoch 7, Batch 2750/3665: Loss=3.6770
Epoch 7, Batch 2800/3665: Loss=3.8330
Epoch 7, Batch 2850/3665: Loss=3.4986
Epoch 7, Batch 2900/3665: Loss=3.9320
Epoch 7, Batch 2950/3665: Loss=4.0109
Epoch 7, Batch 3000/3665: Loss=3.6368
Epoch 7, Batch 3050/3665: Loss=3.7097
Epoch 7, Batch 3100/3665: Loss=4.0759
Epoch 7, Batch 3150/3665: Loss=3.7850
Epoch 7, Batch 3200/3665: Loss=3.4015
Epoch 7, Batch 3250/3665: Loss=3.6025
Epoch 7, Batch 3300/3665: Loss=4.0360
Epoch 7, Batch 3350/3665: Loss=3.6076
Epoch 7, Batch 3400/3665: Loss=3.9166
Epoch 7, Batch 3450/3665: Loss=3.6149
Epoch 7, Batch 3500/3665: Loss=3.4943
Epoch 7, Batch 3550/3665: Loss=3.8849
Epoch 7, Batch 3600/3665: Loss=4.0835
Epoch 7, Batch 3650/3665: Loss=3.7150
Epoch 7 | Train Loss: 3.6989 | Test Accuracy: 19.16%
Epoch 8, Batch 0/3665: Loss=3.6992
Epoch 8, Batch 50/3665: Loss=3.5945
Epoch 8, Batch 100/3665: Loss=4.0026
Epoch 8, Batch 150/3665: Loss=3.6196
Epoch 8, Batch 200/3665: Loss=3.2035
Epoch 8, Batch 250/3665: Loss=3.6391
Epoch 8, Batch 300/3665: Loss=3.7938
Epoch 8, Batch 350/3665: Loss=3.6536
Epoch 8, Batch 400/3665: Loss=3.6524
Epoch 8, Batch 450/3665: Loss=3.9987
Epoch 8, Batch 500/3665: Loss=3.3502
Epoch 8, Batch 550/3665: Loss=3.7832
Epoch 8, Batch 600/3665: Loss=4.0460
Epoch 8, Batch 650/3665: Loss=3.3855
Epoch 8, Batch 700/3665: Loss=3.6363
Epoch 8, Batch 750/3665: Loss=3.6135
Epoch 8, Batch 800/3665: Loss=3.7389
Epoch 8, Batch 850/3665: Loss=3.5972
Epoch 8, Batch 900/3665: Loss=3.9119
Epoch 8, Batch 950/3665: Loss=3.3153
Epoch 8, Batch 1000/3665: Loss=3.5401
Epoch 8, Batch 1050/3665: Loss=3.8280
Epoch 8, Batch 1100/3665: Loss=3.8621
Epoch 8, Batch 1150/3665: Loss=3.3102
Epoch 8, Batch 1200/3665: Loss=3.7524
Epoch 8, Batch 1250/3665: Loss=3.7701
Epoch 8, Batch 1300/3665: Loss=3.6644
Epoch 8, Batch 1350/3665: Loss=3.8269
Epoch 8, Batch 1400/3665: Loss=3.5080
Epoch 8, Batch 1450/3665: Loss=4.0154
Epoch 8, Batch 1500/3665: Loss=3.8468
Epoch 8, Batch 1550/3665: Loss=3.5992
Epoch 8, Batch 1600/3665: Loss=3.8683
Epoch 8, Batch 1650/3665: Loss=3.7161
Epoch 8, Batch 1700/3665: Loss=3.6808
Epoch 8, Batch 1750/3665: Loss=3.7507
Epoch 8, Batch 1800/3665: Loss=4.1711
Epoch 8, Batch 1850/3665: Loss=3.2592
Epoch 8, Batch 1900/3665: Loss=3.7138
Epoch 8, Batch 1950/3665: Loss=3.6405
Epoch 8, Batch 2000/3665: Loss=3.7579
Epoch 8, Batch 2050/3665: Loss=3.9253
Epoch 8, Batch 2100/3665: Loss=3.7032
Epoch 8, Batch 2150/3665: Loss=3.7264
Epoch 8, Batch 2200/3665: Loss=3.7678
Epoch 8, Batch 2250/3665: Loss=3.5402
Epoch 8, Batch 2300/3665: Loss=3.6207
Epoch 8, Batch 2350/3665: Loss=3.5608
Epoch 8, Batch 2400/3665: Loss=3.6547
Epoch 8, Batch 2450/3665: Loss=3.6679
Epoch 8, Batch 2500/3665: Loss=3.5524
Epoch 8, Batch 2550/3665: Loss=4.0451
Epoch 8, Batch 2600/3665: Loss=3.7083
Epoch 8, Batch 2650/3665: Loss=3.4857
Epoch 8, Batch 2700/3665: Loss=4.0907
Epoch 8, Batch 2750/3665: Loss=3.4964
Epoch 8, Batch 2800/3665: Loss=3.8790
Epoch 8, Batch 2850/3665: Loss=3.5804
Epoch 8, Batch 2900/3665: Loss=3.5871
Epoch 8, Batch 2950/3665: Loss=3.4889
Epoch 8, Batch 3000/3665: Loss=3.6155
Epoch 8, Batch 3050/3665: Loss=4.0620
Epoch 8, Batch 3100/3665: Loss=3.8125
Epoch 8, Batch 3150/3665: Loss=3.5522
Epoch 8, Batch 3200/3665: Loss=3.5061
Epoch 8, Batch 3250/3665: Loss=3.7121
Epoch 8, Batch 3300/3665: Loss=3.8206
Epoch 8, Batch 3350/3665: Loss=3.6043
Epoch 8, Batch 3400/3665: Loss=3.5229
Epoch 8, Batch 3450/3665: Loss=3.6466
Epoch 8, Batch 3500/3665: Loss=3.5286
Epoch 8, Batch 3550/3665: Loss=4.0992
Epoch 8, Batch 3600/3665: Loss=3.4536
Epoch 8, Batch 3650/3665: Loss=3.5560
Epoch 8 | Train Loss: 3.6941 | Test Accuracy: 19.22%
Epoch 9, Batch 0/3665: Loss=3.7731
Epoch 9, Batch 50/3665: Loss=3.4859
Epoch 9, Batch 100/3665: Loss=3.6267
Epoch 9, Batch 150/3665: Loss=3.8733
Epoch 9, Batch 200/3665: Loss=3.9837
Epoch 9, Batch 250/3665: Loss=3.7338
Epoch 9, Batch 300/3665: Loss=3.7124
Epoch 9, Batch 350/3665: Loss=3.6930
Epoch 9, Batch 400/3665: Loss=3.5704
Epoch 9, Batch 450/3665: Loss=3.5653
Epoch 9, Batch 500/3665: Loss=3.6716
Epoch 9, Batch 550/3665: Loss=3.6033
Epoch 9, Batch 600/3665: Loss=3.9793
Epoch 9, Batch 650/3665: Loss=3.7113
Epoch 9, Batch 700/3665: Loss=3.5842
Epoch 9, Batch 750/3665: Loss=3.7475
Epoch 9, Batch 800/3665: Loss=3.7496
Epoch 9, Batch 850/3665: Loss=3.6660
Epoch 9, Batch 900/3665: Loss=3.6824
Epoch 9, Batch 950/3665: Loss=3.7697
Epoch 9, Batch 1000/3665: Loss=3.4219
Epoch 9, Batch 1050/3665: Loss=3.7297
Epoch 9, Batch 1100/3665: Loss=3.9822
Epoch 9, Batch 1150/3665: Loss=3.7642
Epoch 9, Batch 1200/3665: Loss=3.9455
Epoch 9, Batch 1250/3665: Loss=3.8968
Epoch 9, Batch 1300/3665: Loss=3.5324
Epoch 9, Batch 1350/3665: Loss=3.7676
Epoch 9, Batch 1400/3665: Loss=4.1127
Epoch 9, Batch 1450/3665: Loss=3.2244
Epoch 9, Batch 1500/3665: Loss=3.5619
Epoch 9, Batch 1550/3665: Loss=3.7621
Epoch 9, Batch 1600/3665: Loss=3.5746
Epoch 9, Batch 1650/3665: Loss=3.7421
Epoch 9, Batch 1700/3665: Loss=3.6016
Epoch 9, Batch 1750/3665: Loss=3.8079
Epoch 9, Batch 1800/3665: Loss=4.0539
Epoch 9, Batch 1850/3665: Loss=3.8125
Epoch 9, Batch 1900/3665: Loss=3.5952
Epoch 9, Batch 1950/3665: Loss=3.3201
Epoch 9, Batch 2000/3665: Loss=3.9201
Epoch 9, Batch 2050/3665: Loss=3.5883
Epoch 9, Batch 2100/3665: Loss=3.4387
Epoch 9, Batch 2150/3665: Loss=3.5252
Epoch 9, Batch 2200/3665: Loss=4.2180
Epoch 9, Batch 2250/3665: Loss=3.8568
Epoch 9, Batch 2300/3665: Loss=3.5674
Epoch 9, Batch 2350/3665: Loss=3.5694
Epoch 9, Batch 2400/3665: Loss=3.9082
Epoch 9, Batch 2450/3665: Loss=3.5367
Epoch 9, Batch 2500/3665: Loss=3.6647
Epoch 9, Batch 2550/3665: Loss=3.6397
Epoch 9, Batch 2600/3665: Loss=3.6450
Epoch 9, Batch 2650/3665: Loss=3.6763
Epoch 9, Batch 2700/3665: Loss=3.6174
Epoch 9, Batch 2750/3665: Loss=4.2181
Epoch 9, Batch 2800/3665: Loss=3.6764
Epoch 9, Batch 2850/3665: Loss=3.3338
Epoch 9, Batch 2900/3665: Loss=3.8763
Epoch 9, Batch 2950/3665: Loss=3.6280
Epoch 9, Batch 3000/3665: Loss=3.5077
Epoch 9, Batch 3050/3665: Loss=3.8637
Epoch 9, Batch 3100/3665: Loss=3.7837
Epoch 9, Batch 3150/3665: Loss=3.5440
Epoch 9, Batch 3200/3665: Loss=3.4188
Epoch 9, Batch 3250/3665: Loss=4.2720
Epoch 9, Batch 3300/3665: Loss=3.7876
Epoch 9, Batch 3350/3665: Loss=4.0784
Epoch 9, Batch 3400/3665: Loss=3.5275
Epoch 9, Batch 3450/3665: Loss=3.7252
Epoch 9, Batch 3500/3665: Loss=3.4787
Epoch 9, Batch 3550/3665: Loss=3.8056
Epoch 9, Batch 3600/3665: Loss=3.7563
Epoch 9, Batch 3650/3665: Loss=3.4913
Epoch 9 | Train Loss: 3.6640 | Test Accuracy: 19.24%
Final Test Accuracy: 19.24%

--- QI ViT-B/16 without Jet Loss 3F ---
Epoch 0, Batch 0/3665: Loss=4.4173
Epoch 0, Batch 50/3665: Loss=3.8616
Epoch 0, Batch 100/3665: Loss=3.9335
Epoch 0, Batch 150/3665: Loss=4.2875
Epoch 0, Batch 200/3665: Loss=3.4993
Epoch 0, Batch 250/3665: Loss=3.7634
Epoch 0, Batch 300/3665: Loss=3.8276
Epoch 0, Batch 350/3665: Loss=3.8412
Epoch 0, Batch 400/3665: Loss=3.7908
Epoch 0, Batch 450/3665: Loss=3.7032
Epoch 0, Batch 500/3665: Loss=3.8173
Epoch 0, Batch 550/3665: Loss=4.0473
Epoch 0, Batch 600/3665: Loss=3.6349
Epoch 0, Batch 650/3665: Loss=3.3874
Epoch 0, Batch 700/3665: Loss=3.7114
Epoch 0, Batch 750/3665: Loss=6.1902
Epoch 0, Batch 800/3665: Loss=4.2735
Epoch 0, Batch 850/3665: Loss=3.5613
Epoch 0, Batch 900/3665: Loss=3.6286
Epoch 0, Batch 950/3665: Loss=3.6118
Epoch 0, Batch 1000/3665: Loss=3.9124
Epoch 0, Batch 1050/3665: Loss=3.8107
Epoch 0, Batch 1100/3665: Loss=3.7939
Epoch 0, Batch 1150/3665: Loss=3.4397
Epoch 0, Batch 1200/3665: Loss=3.5854
Epoch 0, Batch 1250/3665: Loss=3.5925
Epoch 0, Batch 1300/3665: Loss=3.8741
Epoch 0, Batch 1350/3665: Loss=3.7012
Epoch 0, Batch 1400/3665: Loss=3.4876
Epoch 0, Batch 1450/3665: Loss=3.4874
Epoch 0, Batch 1500/3665: Loss=3.8543
Epoch 0, Batch 1550/3665: Loss=3.7111
Epoch 0, Batch 1600/3665: Loss=4.0725
Epoch 0, Batch 1650/3665: Loss=3.3410
Epoch 0, Batch 1700/3665: Loss=3.9792
Epoch 0, Batch 1750/3665: Loss=3.5154
Epoch 0, Batch 1800/3665: Loss=3.8864
Epoch 0, Batch 1850/3665: Loss=4.1388
Epoch 0, Batch 1900/3665: Loss=3.9527
Epoch 0, Batch 1950/3665: Loss=3.5448
Epoch 0, Batch 2000/3665: Loss=3.9895
Epoch 0, Batch 2050/3665: Loss=3.8924
Epoch 0, Batch 2100/3665: Loss=3.7708
Epoch 0, Batch 2150/3665: Loss=3.6374
Epoch 0, Batch 2200/3665: Loss=4.1133
Epoch 0, Batch 2250/3665: Loss=3.6982
Epoch 0, Batch 2300/3665: Loss=3.6083
Epoch 0, Batch 2350/3665: Loss=3.2967
Epoch 0, Batch 2400/3665: Loss=3.9470
Epoch 0, Batch 2450/3665: Loss=3.8239
Epoch 0, Batch 2500/3665: Loss=3.6420
Epoch 0, Batch 2550/3665: Loss=3.3552
Epoch 0, Batch 2600/3665: Loss=3.7668
Epoch 0, Batch 2650/3665: Loss=3.8714
Epoch 0, Batch 2700/3665: Loss=3.6810
Epoch 0, Batch 2750/3665: Loss=3.6855
Epoch 0, Batch 2800/3665: Loss=3.3294
Epoch 0, Batch 2850/3665: Loss=3.7344
Epoch 0, Batch 2900/3665: Loss=3.7807
Epoch 0, Batch 2950/3665: Loss=3.4844
Epoch 0, Batch 3000/3665: Loss=3.7094
Epoch 0, Batch 3050/3665: Loss=3.9416
Epoch 0, Batch 3100/3665: Loss=3.5699
Epoch 0, Batch 3150/3665: Loss=3.9561
Epoch 0, Batch 3200/3665: Loss=3.8273
Epoch 0, Batch 3250/3665: Loss=3.3506
Epoch 0, Batch 3300/3665: Loss=3.8080
Epoch 0, Batch 3350/3665: Loss=3.4736
Epoch 0, Batch 3400/3665: Loss=3.7548
Epoch 0, Batch 3450/3665: Loss=3.4389
Epoch 0, Batch 3500/3665: Loss=3.7119
Epoch 0, Batch 3550/3665: Loss=3.5901
Epoch 0, Batch 3600/3665: Loss=3.7323
Epoch 0, Batch 3650/3665: Loss=3.8880
Epoch 0 | Train Loss: 3.7146 | Test Accuracy: 19.22%
Epoch 1, Batch 0/3665: Loss=3.5099
Epoch 1, Batch 50/3665: Loss=3.8639
Epoch 1, Batch 100/3665: Loss=3.7305
Epoch 1, Batch 150/3665: Loss=3.7557
Epoch 1, Batch 200/3665: Loss=3.7007
Epoch 1, Batch 250/3665: Loss=3.7706
Epoch 1, Batch 300/3665: Loss=4.0671
Epoch 1, Batch 350/3665: Loss=3.4696
Epoch 1, Batch 400/3665: Loss=3.8431
Epoch 1, Batch 450/3665: Loss=3.9766
Epoch 1, Batch 500/3665: Loss=3.6174
Epoch 1, Batch 550/3665: Loss=3.6694
Epoch 1, Batch 600/3665: Loss=3.9483
Epoch 1, Batch 650/3665: Loss=3.5688
Epoch 1, Batch 700/3665: Loss=3.5667
Epoch 1, Batch 750/3665: Loss=3.7197
Epoch 1, Batch 800/3665: Loss=3.6823
Epoch 1, Batch 850/3665: Loss=3.4591
Epoch 1, Batch 900/3665: Loss=3.6329
Epoch 1, Batch 950/3665: Loss=3.5485
Epoch 1, Batch 1000/3665: Loss=3.9371
Epoch 1, Batch 1050/3665: Loss=3.6889
Epoch 1, Batch 1100/3665: Loss=3.8507
Epoch 1, Batch 1150/3665: Loss=3.7528
Epoch 1, Batch 1200/3665: Loss=3.6671
Epoch 1, Batch 1250/3665: Loss=3.1112
Epoch 1, Batch 1300/3665: Loss=3.8890
Epoch 1, Batch 1350/3665: Loss=4.0733
Epoch 1, Batch 1400/3665: Loss=3.2354
Epoch 1, Batch 1450/3665: Loss=4.1337
Epoch 1, Batch 1500/3665: Loss=3.8622
Epoch 1, Batch 1550/3665: Loss=3.6585
Epoch 1, Batch 1600/3665: Loss=3.6738
Epoch 1, Batch 1650/3665: Loss=3.6766
Epoch 1, Batch 1700/3665: Loss=3.3009
Epoch 1, Batch 1750/3665: Loss=3.3540
Epoch 1, Batch 1800/3665: Loss=4.0365
Epoch 1, Batch 1850/3665: Loss=3.8063
Epoch 1, Batch 1900/3665: Loss=3.5726
Epoch 1, Batch 1950/3665: Loss=3.8976
Epoch 1, Batch 2000/3665: Loss=3.8499
Epoch 1, Batch 2050/3665: Loss=3.7475
Epoch 1, Batch 2100/3665: Loss=4.1641
Epoch 1, Batch 2150/3665: Loss=3.5796
Epoch 1, Batch 2200/3665: Loss=3.6654
Epoch 1, Batch 2250/3665: Loss=3.8155
Epoch 1, Batch 2300/3665: Loss=3.5620
Epoch 1, Batch 2350/3665: Loss=3.7022
Epoch 1, Batch 2400/3665: Loss=3.7586
Epoch 1, Batch 2450/3665: Loss=3.4167
Epoch 1, Batch 2500/3665: Loss=3.6795
Epoch 1, Batch 2550/3665: Loss=3.6390
Epoch 1, Batch 2600/3665: Loss=3.3884
Epoch 1, Batch 2650/3665: Loss=4.0325
Epoch 1, Batch 2700/3665: Loss=3.8538
Epoch 1, Batch 2750/3665: Loss=3.5203
Epoch 1, Batch 2800/3665: Loss=3.5872
Epoch 1, Batch 2850/3665: Loss=3.6856
Epoch 1, Batch 2900/3665: Loss=3.7273
Epoch 1, Batch 2950/3665: Loss=3.8712
Epoch 1, Batch 3000/3665: Loss=3.6580
Epoch 1, Batch 3050/3665: Loss=4.0273
Epoch 1, Batch 3100/3665: Loss=4.0535
Epoch 1, Batch 3150/3665: Loss=3.8553
Epoch 1, Batch 3200/3665: Loss=3.5307
Epoch 1, Batch 3250/3665: Loss=3.4225
Epoch 1, Batch 3300/3665: Loss=3.7861
Epoch 1, Batch 3350/3665: Loss=4.0094
Epoch 1, Batch 3400/3665: Loss=3.7085
Epoch 1, Batch 3450/3665: Loss=3.6443
Epoch 1, Batch 3500/3665: Loss=3.7498
Epoch 1, Batch 3550/3665: Loss=3.3901
Epoch 1, Batch 3600/3665: Loss=4.0201
Epoch 1, Batch 3650/3665: Loss=3.9379
Epoch 1 | Train Loss: 3.6843 | Test Accuracy: 19.20%
Epoch 2, Batch 0/3665: Loss=3.8255
